mid,lid,text
3547920	,30070	,罗伯特·H·麦克诺特在赛丁泉山发现了此天体。	
3547920	,30071	,这颗小行星的绝对星等为259.4648320815479等。	
3547921	,30072	,小行星7589是一颗围绕太阳公转的小行星。	
3547921	,30073	,1992年9月26日。	
3547921	,30074	,在Dynic发现了此天体。	
3547921	,30075	,这颗小行星的绝对星等为147.63833等。	
3547922	,30076	,小行星7591是一颗围绕太阳公转的小行星。	
3547922	,30077	,1992年11月18日。	
3547922	,30078	,上田清二，金田宏在钏路市发现了此天体。	
3547922	,30079	,这颗小行星的绝对星等为237.4875078106958等。	
3547924	,30080	,小行星7592是一颗围绕太阳公转的小行星。	
3547924	,30081	,1992年11月23日，大友哲在藤枝市发现了此天体。	
3547924	,30082	,这颗小行星的绝对星等为29.13813536298141等。	
3547927	,30083	,小行星7593是一颗围绕太阳公转的小行星。	
3547927	,30084	,1992年11月21日。	
3547927	,30085	,埃莉诺·赫琳在帕洛马山发现了此天体。	
3547927	,30086	,这颗小行星的绝对星等为79.45764等。	
3547928	,30087	,小行星7594是一颗围绕太阳公转的小行星。	
3547928	,30088	,1993年1月19日。	
3547928	,30089	,关勉在芸西天文台发现了此天体。	
3547928	,30090	,这颗小行星的绝对星等为125.80423777等。	
3547929	,30091	,小行星7595是一颗围绕太阳公转的小行星。	
3547929	,30092	,1993年3月21日。	
3547929	,30093	,UESAC在拉西拉天文台发现了此天体。	
3547929	,30094	,这颗小行星的绝对星等为236.7031829161558等。	
3547930	,30095	,小行星7596是一颗围绕太阳公转的小行星。	
3547930	,30096	,1993年4月10日。	
3547930	,30097	,圆馆金，渡边和郎在北见发现了此天体。	
3547930	,30098	,这颗小行星的绝对星等为262.3495208132672等。	
3547931	,30099	,小行星7597是一颗围绕太阳公转的小行星。	
3547931	,30100	,1993年4月14日，大友哲在藤枝市发现了此天体。	
3547931	,30101	,这颗小行星的绝对星等为333.0798345932517等。	
3547932	,30102	,小行星7598是一颗围绕太阳公转的小行星。	
3547932	,30103	,1994年2月4日，上田清二，金田宏在钏路市发现了此天体。	
3547932	,30104	,这颗小行星的绝对星等为35.27909等。	
3547933	,30105	,小行星7599是一颗围绕太阳公转的小行星。	
3547933	,30106	,1994年8月3日，A. Boattini。	
3547933	,30107	,M. Tombelli在圣马尔切洛皮斯托耶塞发现了此天体。	
3547933	,30108	,这颗小行星的绝对星等为205.2884988898086等。	
3547934	,30109	,小行星7600是一颗围绕太阳公转的小行星。	
3547934	,30110	,1994年9月9日。	
3547934	,30111	,V. S. Casulli在Colleverde发现了此天。	
3547934	,30112	,体。	
3547934	,30113	,这颗小行星的绝对星等为187.00053等。	
3547935	,30114	,小行星7601是一颗围绕太阳公转的小行星。	
3547935	,30115	,1994年10月25日。	
3547935	,30116	,上田清二，金田宏在钏路市发现了此天体。	
3547935	,30117	,这颗小行星的绝对星等为279.1898217242476等。	
3547936	,30118	,小行星7602是一颗围绕太阳公转的小行星。	
3547936	,30119	,1994年12月31日，小林隆男在大泉町发现了此天体。	
3547936	,30120	,这颗小行星的绝对星等为305.075869266673等。	
3547937	,30121	,小行星7603是一颗围绕太阳公转的小行星。	
3547937	,30122	,1995年7月25日。	
3547937	,30123	,S. P. Laurie在什罗普郡发现了此天体。	
3547937	,30124	,这颗小行星的绝对星等为37.90833等。	
3547938	,30125	,小行星7604是一颗围绕太阳公转的小行星。	
3547938	,30126	,1995年8月31日。	
3547938	,30127	,罗伯特·H·麦克诺特在赛丁泉山发现了此天体。	
3547938	,30128	,这颗小行星的绝对星等为266.2459103205652等。	
3547939	,30129	,小行星7605是一颗围绕太阳公转的小行星。	
3547939	,30130	,1995年9月21日。	
3547939	,30131	,在卡特林那发现了此天体。	
3547939	,30132	,这颗小行星的绝对星等为270.32211等。	
3547940	,30133	,小行星7606是一颗围绕太阳公转的小行星。	
3547940	,30134	,1995年9月20日，上田清二，金田宏在钏路市发现了此天体。	
3547940	,30135	,这颗小行星的绝对星等为24.43791147893021等。	
3547941	,30136	,小行星7608是一颗围绕太阳公转的小行星。	
3547941	,30137	,1995年10月22日，佳娜·蒂佳在克列特发现了此天体。	
3547941	,30138	,这颗小行星的绝对星等为4.62001等。	
3547943	,30139	,小行星7609是一颗围绕太阳公转的小行星。	
3547943	,30140	,1995年11月18日。	
3547943	,30141	,清水义定。	
3547943	,30142	,浦田武在那智胜浦町发现了此天体。	
3547943	,30143	,这颗小行星的绝对星等为147.71142等。	
3547944	,30144	,小行星7610是一颗围绕太阳公转的小行星。	
3547944	,30145	,1995年12月3日。	
3547944	,30146	,在米德尔塞克斯县发现了此天体。	
3547944	,30147	,这颗小行星的绝对星等为43.73206等。	
3547945	,30148	,小行星7611是一颗围绕太阳公转的小行星。	
3547945	,30149	,1996年1月23日，小林隆男在大泉町发现了此天体。	
3547945	,30150	,这颗小行星的绝对星等为170.591802634855等。	
3547946	,30151	,小行星7612是一颗围绕太阳公转的小行星。	
3547946	,30152	,1996年2月12日，上田清二。	
3547946	,30153	,金田宏在钏路市发现了此天体。	
3547946	,30154	,这颗小行星的绝对星等为263.4732078710033等。	
3547947	,30155	,小行星7613是一颗围绕太阳公转的小行星。	
3547947	,30156	,1996年2月16日，近地小行星追踪在茂宜岛发现了此天体。	
3547947	,30157	,这颗小行星的绝对星等为15.47109114704308等。	
3547948	,30158	,小行星7614是一颗围绕太阳公转的小行星。	
3547948	,30159	,1996年3月2日。	
3547948	,30160	,小林隆男在大泉町发现了此天体。	
3547948	,30161	,这颗小行星的绝对星等为157.70526等。	
3547949	,30162	,小行星7615是一颗围绕太阳公转的小行星。	
3547949	,30163	,1996年10月9日。	
3547949	,30164	,上田清二。	
3547949	,30165	,金田宏在钏路市发现了此天体。	
3547949	,30166	,这颗小行星的绝对星等为234.956763904681等。	
3547950	,30167	,小行星7616是一颗围绕太阳公转的小行星。	
3547950	,30168	,1996年11月6日，小林隆男在大泉町发现了此天体。	
3547950	,30169	,这颗小行星的绝对星等为144.25479等。	
3547951	,30170	,小行星7617是一颗围绕太阳公转的小行星。	
3547951	,30171	,1996年11月7日，上田清二，金田宏在钏路市发现了此天体。	
3547951	,30172	,这颗小行星的绝对星等为226.5568455139327等。	
3547952	,30173	,小行星7619是一颗围绕太阳公转的小行星。	
3547952	,30174	,1997年1月13日，清水义定。	
3547952	,30175	,浦田武在那智胜浦町发现了此天体。	
3547952	,30176	,这颗小行星的绝对星等为43.12669等。	
3547954	,30177	,小行星7620是一颗围绕太阳公转的小行星。	
3547954	,30178	,1960年9月24日。	
3547954	,30179	,C. J. 万·豪敦，I. 万·豪敦-格勒内费尔德。	
3547954	,30180	,T. 赫雷尔斯在帕洛马山发现了此天体。	
3547954	,30181	,这颗小行星的绝对星等为214.28486等。	
3547955	,30182	,小行星7621是一颗围绕太阳公转的小行星。	
3547955	,30183	,1960年9月24日，C. J. 万·豪敦。	
3547955	,30184	,I. 万·豪敦-格勒内费尔德。	
3547955	,30185	,T. 赫雷尔斯在帕洛马山发现了此天体。	
3547955	,30186	,这颗小行星的绝对星等为126.166042835394等。	
3547957	,30187	,小行星7622是一颗围绕太阳公转的小行星。	
3547957	,30188	,1960年9月24日，C. J. 万·豪敦。	
3547957	,30189	,I. 万·豪敦-格勒内费尔德。	
3547957	,30190	,T. 赫雷尔斯在帕洛马山发现了此天体。	
3547957	,30191	,这颗小行星的绝对星等为334.20560等。	
3547958	,30192	,小行星7623是一颗围绕太阳公转的小行星。	
3547958	,30193	,1960年10月17日。	
3547958	,30194	,C. J. 万·豪敦。	
3547958	,30195	,I. 万·豪敦-格勒内费尔德。	
3547958	,30196	,T. 赫雷尔斯在帕洛马山发现了此天体。	
3547958	,30197	,这颗小行星的绝对星等为93.85169503767499等。	
3547959	,30198	,小行星7625是一颗围绕太阳公转的小行星。	
3547959	,30199	,1973年9月29日，C. J. 万·豪敦。	
3547959	,30200	,I. 万·豪敦-格勒内费尔德。	
3547959	,30201	,T. 赫雷尔斯在帕洛马山发现了此天体。	
3547959	,30202	,这颗小行星的绝对星等为131.7318469073523等。	
3547960	,30203	,小行星7626是一颗围绕太阳公转的小行星。	
3547960	,30204	,1976年8月20日。	
3547960	,30205	,菲利克斯·阿圭勒天文台在圣胡安省发现了此天体。	
3547960	,30206	,这颗小行星的绝对星等为1.016175584022284等。	
3547961	,30207	,小行星7627是一颗围绕太阳公转的小行星。	
3547961	,30208	,1977年2月18日。	
3547961	,30209	,香西洋树。	
3547961	,30210	,古川麒一郎在木曾町发现了此天体。	
3547961	,30211	,以和气清麻吕（Wake no Kiyomaro）之名命名。	
3547961	,30212	,这颗小行星的绝对星等为247.8706829671724等。	
3547962	,30213	,小行星7630是一颗围绕太阳公转的小行星。	
3547962	,30214	,1979年6月25日。	
3547962	,30215	,舒尔特·巴斯，埃莉诺·赫琳在赛丁泉山发现了此天体。	
3547962	,30216	,这颗小行星的绝对星等为176.9899709728015等。	
3547963	,30217	,小行星7631是一颗围绕太阳公转的小行星。	
3547963	,30218	,1981年11月20日。	
3547963	,30219	,爱德华·鲍威尔在可可尼诺县发现了此天体。	
3547963	,30220	,这颗小行星的绝对星等为273.94618888893等。	
3547964	,30221	,小行星7632是一颗围绕太阳公转的小行星。	
3547964	,30222	,1982年10月20日。	
3547964	,30223	,在克里米亚发现了此天体。	
3547964	,30224	,这颗小行星的绝对星等为202.909007937237等。	
3547965	,30225	,小行星7633是一颗围绕太阳公转的小行星。	
3547965	,30226	,1982年10月21日，在克里米亚发现了此天体。	
3547965	,30227	,这颗小行星的绝对星等为139.2323542022823等。	
3547966	,30228	,小行星7634是一颗围绕太阳公转的小行星。	
3547966	,30229	,1982年11月14日。	
3547966	,30230	,香西洋树，古川麒一郎在木曾町发现了此天体。	
3547966	,30231	,这颗小行星的绝对星等为267.9499996773338等。	
3547967	,30232	,小行星7635是一颗围绕太阳公转的小行星。	
3547967	,30233	,1983年11月6日，安东宁·姆尔科斯在克列特发现了此天体。	
3547967	,30234	,这颗小行星的绝对星等为316.6574179944391等。	
3547968	,30235	,小行星7637是一颗围绕太阳公转的小行星。	
3547968	,30236	,1984年2月23日。	
3547968	,30237	,在拉西拉天文台发现了此天体。	
3547968	,30238	,这颗小行星的绝对星等为4.484881254897423等。	
3547969	,30239	,小行星7638是一颗围绕太阳公转的小行星。	
3547969	,30240	,1984年10月26日。	
3547969	,30241	,爱德华·鲍威尔在可可尼诺县发现了此天体。	
3547969	,30242	,这颗小行星的绝对星等为22.66241等。	
3547970	,30243	,小行星7639是一颗围绕太阳公转的小行星。	
3547970	,30244	,1985年2月21日。	
3547970	,30245	,在哈佛大学天文台发现了此天体。	
3547970	,30246	,这颗小行星的绝对星等为24.53292等。	
3547971	,30247	,小行星7640是一颗围绕太阳公转的小行星。	
3547971	,30248	,1985年8月14日。	
3547971	,30249	,爱德华·鲍威尔在可可尼诺县发现了此天体。	
3547971	,30250	,这颗小行星的绝对星等为143.5042605783545等。	
3547972	,30251	,小行星7641是一颗围绕太阳公转的小行星。	
3547972	,30252	,1986年10月5日。	
3547972	,30253	,M. Antal在Piwnice发现了此天体。	
3547972	,30254	,这颗小行星的绝对星等为228.63374等。	
3547973	,30255	,小行星7642是一颗围绕太阳公转的小行星。	
3547973	,30256	,1988年10月13日。	
3547973	,30257	,上田清二。	
3547973	,30258	,金田宏在钏路市发现了此天体。	
3547973	,30259	,这颗小行星的绝对星等为52.25678等。	
3547974	,30260	,小行星7643是一颗围绕太阳公转的小行星。	
3547974	,30261	,1988年11月6日，M. Arai。	
3547974	,30262	,H. Mori在寄居町发现了此天体。	
3547974	,30263	,这颗小行星的绝对星等为38.67781等。	
3547975	,30264	,小行星7645是一颗围绕太阳公转的小行星。	
3547975	,30265	,1989年1月4日。	
3547975	,30266	,安东宁·姆尔科斯在克列特发现了此天体。	
3547975	,30267	,这颗小行星的绝对星等为213.45393等。	
3547976	,30268	,小行星7646是一颗围绕太阳公转的小行星。	
3547976	,30269	,1989年5月29日。	
3547976	,30270	,亨利·E·霍尔特在帕洛马山发现了此天体。	
3547976	,30271	,这颗小行星的绝对星等为96.06076等。	
3547977	,30272	,小行星7648是一颗围绕太阳公转的小行星。	
3547977	,30273	,1989年10月8日，水野义兼。	
3547977	,30274	,古田俊正在可儿市发现了此天体。	
3547977	,30275	,这颗小行星的绝对星等为53.58247594250728等。	
3547978	,30276	,小行星7650是一颗围绕太阳公转的小行星。	
3547978	,30277	,1990年10月16日，关勉在芸西天文台发现了此天体。	
3547978	,30278	,这颗小行星的绝对星等为214.6325601092504等。	
3547979	,30279	,小行星7651是一颗围绕太阳公转的小行星。	
3547979	,30280	,1990年11月15日。	
3547979	,30281	,艾瑞克·怀特·埃尔斯特在拉西拉天文台发现了此天体。	
3547979	,30282	,这颗小行星的绝对星等为126.38831等。	
3547980	,30283	,小行星7652是一颗围绕太阳公转的小行星。	
3547980	,30284	,1991年9月13日。	
3547980	,30285	,亨利·E·霍尔特在帕洛马山发现了此天体。	
3547980	,30286	,这颗小行星的绝对星等为27.42566等。	
3547981	,30287	,小行星7653是一颗围绕太阳公转的小行星。	
3547981	,30288	,1991年10月18日。	
3547981	,30289	,上田清二，金田宏在钏路市发现了此天体。	
3547981	,30290	,这颗小行星的绝对星等为87.46152等。	
3547982	,30291	,小行星7654是一颗围绕太阳公转的小行星。	
3547982	,30292	,1991年11月11日，上田清二。	
3547982	,30293	,金田宏在钏路市发现了此天体。	
3547982	,30294	,这颗小行星的绝对星等为347.44605等。	
3547984	,30295	,小行星7656是一颗围绕太阳公转的小行星。	
3547984	,30296	,1992年4月24日，太空监视在基特峰发现了此天体。	
3547984	,30297	,这颗小行星的绝对星等为272.0608849391965等。	
3547985	,30298	,小行星7657是一颗围绕太阳公转的小行星。	
3547985	,30299	,1992年4月25日，太空监视在基特峰发现了此天体。	
3547985	,30300	,这颗小行星的绝对星等为294.6091001350227等。	
3547986	,30301	,小行星7658是一颗围绕太阳公转的小行星。	
3547986	,30302	,1993年1月22日。	
3547986	,30303	,上田清二。	
3547986	,30304	,金田宏在钏路市发现了此天体。	
3547986	,30305	,这颗小行星的绝对星等为231.6882581561589等。	
3547987	,30306	,小行星7659是一颗围绕太阳公转的小行星。	
3547987	,30307	,1993年2月15日，上田清二。	
3547987	,30308	,金田宏在钏路市发现了此天体。	
3547987	,30309	,这颗小行星的绝对星等为63.31491等。	
3547988	,30310	,小行星7660是一颗围绕太阳公转的小行星。	
3547988	,30311	,1993年11月5日。	
3547988	,30312	,罗伯特·H·麦克诺特在赛丁泉山发现了此天体。	
3547988	,30313	,这颗小行星的绝对星等为265.0063502174228等。	
3547989	,30314	,小行星7661是一颗围绕太阳公转的小行星。	
3547989	,30315	,1994年8月10日。	
3547989	,30316	,艾瑞克·怀特·埃尔斯特在拉西拉天文台发现了此天体。	
3547989	,30317	,这颗小行星的绝对星等为91.57421等。	
3547991	,30318	,小行星7662是一颗围绕太阳公转的小行星。	
3547991	,30319	,1994年9月3日，清水义定。	
3547991	,30320	,浦田武在那智胜浦町发现了此天体。	
3547991	,30321	,这颗小行星的绝对星等为105.17290等。	
3547992	,30322	,小行星7663是一颗围绕太阳公转的小行星。	
3547992	,30323	,1994年9月2日，埃莉诺·赫琳在帕洛马山发现了此天体。	
3547992	,30324	,这颗小行星的绝对星等为92.08328等。	
3547993	,30325	,小行星7664是一颗围绕太阳公转的小行星。	
3547993	,30326	,1994年10月2日。	
3547993	,30327	,圆馆金，渡边和郎在北见发现了此天体。	
3547993	,30328	,这颗小行星的绝对星等为180.62843等。	
3547994	,30329	,小行星7665是一颗围绕太阳公转的小行星。	
3547994	,30330	,1994年10月11日。	
3547994	,30331	,V. S. Casulli在Colleverde发现了此天。	
3547994	,30332	,体。	
3547994	,30333	,这颗小行星的绝对星等为198.775526593122等。	
3547995	,30334	,小行星7666是一颗围绕太阳公转的小行星。	
3547995	,30335	,1994年11月4日，K. Cross在仙台市发现了此天体。	
3547995	,30336	,这颗小行星的绝对星等为346.39201等。	
3547996	,30337	,小行星7667是一颗围绕太阳公转的小行星。	
3547996	,30338	,1995年1月29日。	
3547996	,30339	,清水义定，浦田武在那智胜浦町发现了此天体。	
3547996	,30340	,这颗小行星的绝对星等为253.1846027405774等。	
3547997	,30341	,小行星7668是一颗围绕太阳公转的小行星。	
3547997	,30342	,1995年1月31日。	
3547997	,30343	,小林隆男在大泉町发现了此天体。	
3547997	,30344	,这颗小行星的绝对星等为76.08215863988357等。	
3547998	,30345	,小行星7669是一颗围绕太阳公转的小行星。	
3547998	,30346	,1995年8月4日，米洛斯·提奇。	
3547998	,30347	,兹德内克·莫拉维克在克列特发现了此天体。	
3547998	,30348	,这颗小行星的绝对星等为273.3886121996543等。	
3547999	,30349	,小行星7670是一颗围绕太阳公转的小行星。	
3547999	,30350	,1995年8月20日。	
3547999	,30351	,L. ?arounová在奥德热幽夫发现了此天体。	
3547999	,30352	,这颗小行星的绝对星等为271.27556等。	
3548000	,30353	,小行星7672是一颗围绕太阳公转的小行星。	
3548000	,30354	,1995年10月24日，克列特在克列特发现了此天体。	
3548000	,30355	,这颗小行星的绝对星等为27.65509816281169等。	
3548001	,30356	,小行星7673是一颗围绕太阳公转的小行星。	
3548001	,30357	,1995年10月20日，小林隆男在大泉町发现了此天体。	
3548001	,30358	,这颗小行星的绝对星等为203.65963等。	
3548002	,30359	,小行星7674是一颗围绕太阳公转的小行星。	
3548002	,30360	,1995年11月15日。	
3548002	,30361	,圆馆金。	
3548002	,30362	,渡边和郎在北见发现了此天体。	
3548002	,30363	,这颗小行星的绝对星等为214.1502335894568等。	
3548003	,30364	,小行星7676是一颗围绕太阳公转的小行星。	
3548003	,30365	,1995年11月18日，清水义定。	
3548003	,30366	,浦田武在那智胜浦町发现了此天体。	
3548003	,30367	,这颗小行星的绝对星等为86.83205等。	
3548004	,30368	,小行星7677是一颗围绕太阳公转的小行星。	
3548004	,30369	,1995年12月27日，小林隆男在大泉町发现了此天体。	
3548004	,30370	,这颗小行星的绝对星等为221.4915538803056等。	
3548005	,30371	,小行星7678是一颗围绕太阳公转的小行星。	
3548005	,30372	,1996年2月15日，中村彰正在久万高原町发现了此天体。	
3548005	,30373	,这颗小行星的绝对星等为339.5497817764526等。	
3548006	,30374	,小行星7682是一颗围绕太阳公转的小行星。	
3548006	,30375	,1997年2月12日，小林隆男在大泉町发现了此天体。	
3548006	,30376	,这颗小行星的绝对星等为99.08220等。	
3548008	,30377	,小行星7683是一颗围绕太阳公转的小行星。	
3548008	,30378	,1997年2月19日。	
3548008	,30379	,北京天文台施密特CCD小行星计划在兴隆县发现了此天体。	
3548008	,30380	,这颗小行星的绝对星等为347.96292等。	
3548009	,30381	,小行星7684是一颗围绕太阳公转的小行星。	
3548009	,30382	,1997年3月3日。	
3548009	,30383	,在普雷斯科特发现了此天体。	
3548009	,30384	,这颗小行星的绝对星等为283.02152等。	
3548010	,30385	,小行星7685是一颗围绕太阳公转的小行星。	
3548010	,30386	,1997年3月1日。	
3548010	,30387	,上田清二。	
3548010	,30388	,金田宏在钏路市发现了此天体。	
3548010	,30389	,这颗小行星的绝对星等为357.00570等。	
3548011	,30390	,小行星7686是一颗围绕太阳公转的小行星。	
3548011	,30391	,1960年9月24日，C. J. 万·豪敦。	
3548011	,30392	,I. 万·豪敦-格勒内费尔德。	
3548011	,30393	,T. 赫雷尔斯在帕洛马山发现了此天体。	
3548011	,30394	,这颗小行星的绝对星等为192.0394495346352等。	
3548012	,30395	,小行星7687是一颗围绕太阳公转的小行星。	
3548012	,30396	,1960年9月24日，C. J. 万·豪敦。	
3548012	,30397	,I. 万·豪敦-格勒内费尔德。	
3548012	,30398	,T. 赫雷尔斯在帕洛马山发现了此天体。	
3548012	,30399	,这颗小行星的绝对星等为333.1013466850072等。	
3548013	,30400	,小行星7688是一颗围绕太阳公转的小行星。	
3548013	,30401	,1960年9月24日，C. J. 万·豪敦。	
3548013	,30402	,I. 万·豪敦-格勒内费尔德。	
3548013	,30403	,T. 赫雷尔斯在帕洛马山发现了此天体。	
3548013	,30404	,这颗小行星的绝对星等为306.21858等。	
3548015	,30405	,小行星7689是一颗围绕太阳公转的小行星。	
3548015	,30406	,1960年9月24日，C. J. 万·豪敦。	
3548015	,30407	,I. 万·豪敦-格勒内费尔德。	
3548015	,30408	,T. 赫雷尔斯在帕洛马山发现了此天体。	
3548015	,30409	,这颗小行星的绝对星等为106.82673等。	
3548016	,30410	,小行星7690是一颗围绕太阳公转的小行星。	
3548016	,30411	,1971年3月25日。	
3548016	,30412	,C. J. 万·豪敦。	
3548016	,30413	,I. 万·豪敦-格勒内费尔德。	
3548016	,30414	,T. 赫雷尔斯在帕洛马山发现了此天体。	
3548016	,30415	,这颗小行星的绝对星等为245.94118819892等。	
3548017	,30416	,小行星7693是一颗围绕太阳公转的小行星。	
3548017	,30417	,1982年11月20日，关勉在芸西天文台发现了此天体。	
3548017	,30418	,这颗小行星的绝对星等为32.17546504533762等。	
3548018	,30419	,小行星7694是一颗围绕太阳公转的小行星。	
3548018	,30420	,1983年9月29日，安东宁·姆尔科斯在克列特发现了此天体。	
3548018	,30421	,这颗小行星的绝对星等为48.31109155856959等。	
3548019	,30422	,小行星7695是一颗围绕太阳公转的小行星。	
3548019	,30423	,1984年11月27日。	
3548019	,30424	,安东宁·姆尔科斯在克列特发现了此天体。	
3548019	,30425	,这颗小行星的绝对星等为323.11046等。	
3548020	,30426	,小行星7696是一颗围绕太阳公转的小行星。	
3548020	,30427	,1988年5月10日。	
3548020	,30428	,W. Landgraf在拉西拉天文台发现了此天体。	
3548020	,30429	,这颗小行星的绝对星等为345.83141等。	
3548021	,30430	,小行星7697是一颗围绕太阳公转的小行星。	
3548021	,30431	,1989年1月3日，小岛卓雄在千代田发现了此天体。	
3548021	,30432	,这颗小行星的绝对星等为125.90142等。	
3548022	,30433	,小行星7698是一颗围绕太阳公转的小行星。	
3548022	,30434	,1989年1月11日。	
3548022	,30435	,在陶腾堡发现了此天体。	
3548022	,30436	,这颗小行星的绝对星等为10.22492513650034等。	
3548023	,30437	,小行星7700是一颗围绕太阳公转的小行星。	
3548023	,30438	,1990年10月13日。	
3548023	,30439	,在陶腾堡发现了此天体。	
3548023	,30440	,这颗小行星的绝对星等为93.02062026896937等。	
3548024	,30441	,小行星7701是一颗围绕太阳公转的小行星。	
3548024	,30442	,1990年10月14日。	
3548024	,30443	,安东宁·姆尔科斯在克列特发现了此天体。	
3548024	,30444	,这颗小行星的绝对星等为1.64319005827101等。	
3548025	,30445	,小行星7702是一颗围绕太阳公转的小行星。	
3548025	,30446	,1991年8月5日，亨利·E·霍尔特在帕洛马山发现了此天体。	
3548025	,30447	,这颗小行星的绝对星等为335.3478715888209等。	
3548026	,30448	,小行星7703是一颗围绕太阳公转的小行星。	
3548026	,30449	,1991年9月7日，埃莉诺·赫琳在帕洛马山发现了此天体。	
3548026	,30450	,这颗小行星的绝对星等为141.08488等。	
3548028	,30451	,繁峙县文物保护单位。	
3548028	,30452	,是根据《中华人民共和国文物保护法》的规定。	
3548028	,30453	,由山西省繁峙县人民政府公布的县级文物保护单位。	
3548028	,30454	,至今繁峙县已公布一批县级文物保护单位：	
3548030	,30455	,小行星7705是一颗围绕太阳公转的小行星。	
3548030	,30456	,1993年3月17日。	
3548030	,30457	,乌普萨拉－ESO小行星及彗星巡天在拉西拉天文台发现了此天体。	
3548030	,30458	,这颗小行星的绝对星等为224.30334等。	
3548031	,30459	,小行星7706是一颗围绕太阳公转的小行星。	
3548031	,30460	,1993年3月19日。	
3548031	,30461	,乌普萨拉－ESO小行星及彗星巡天在拉西拉天文台发现了此天体。	
3548031	,30462	,这颗小行星的绝对星等为47.57043382722915等。	
3548032	,30463	,小行星7707是一颗围绕太阳公转的小行星。	
3548032	,30464	,1993年4月17日。	
3548032	,30465	,C. W. Hergenrother在卡特林那发现了此天体。	
3548032	,30466	,这颗小行星的绝对星等为78.18115等。	
3548033	,30467	,小行星7709是一颗围绕太阳公转的小行星。	
3548033	,30468	,1994年9月8日，清水义定。	
3548033	,30469	,浦田武在那智胜浦町发现了此天体。	
3548033	,30470	,这颗小行星的绝对星等为206.1780058781361等。	
3548034	,30471	,小行星7710是一颗围绕太阳公转的小行星。	
3548034	,30472	,1994年11月30日。	
3548034	,30473	,小林隆男在大泉町发现了此天体。	
3548034	,30474	,这颗小行星的绝对星等为15.61750等。	
3548035	,30475	,小行星7711是一颗围绕太阳公转的小行星。	
3548035	,30476	,1994年12月2日。	
3548035	,30477	,兹德内克·莫拉维克在克列特发现了此天体。	
3548035	,30478	,这颗小行星的绝对星等为355.7094657934228等。	
3548036	,30479	,小行星7712是一颗围绕太阳公转的小行星。	
3548036	,30480	,1995年10月12日，清水义定。	
3548036	,30481	,浦田武在那智胜浦町发现了此天体。	
3548036	,30482	,这颗小行星的绝对星等为255.0680132685345等。	
3548037	,30483	,小行星7713是一颗围绕太阳公转的小行星。	
3548037	,30484	,1995年12月17日，小林隆男在大泉町发现了此天体。	
3548037	,30485	,这颗小行星的绝对星等为259.26026等。	
3548038	,30486	,小行星7715是一颗围绕太阳公转的小行星。	
3548038	,30487	,1996年2月14日。	
3548038	,30488	,U. Munari。	
3548038	,30489	,M. Tombelli在阿夏戈发现了此天体。	
3548038	,30490	,这颗小行星的绝对星等为189.0415668694394等。	
3548039	,30491	,小行星7716是一颗围绕太阳公转的小行星。	
3548039	,30492	,1996年2月22日，中村彰正在久万高原町发现了此天体。	
3548039	,30493	,这颗小行星的绝对星等为186.57869等。	
3548040	,30494	,小行星7717是一颗围绕太阳公转的小行星。	
3548040	,30495	,1997年1月7日，小林隆男在大泉町发现了此天体。	
3548040	,30496	,这颗小行星的绝对星等为157.79313等。	
3548041	,30497	,小行星7719是一颗围绕太阳公转的小行星。	
3548041	,30498	,1997年4月7日。	
3548041	,30499	,林肯近地小行星研究小组在索科罗发现了此天体。	
3548041	,30500	,这颗小行星的绝对星等为255.6682643600171等。	
3548042	,30501	,小行星7723是一颗围绕太阳公转的小行星。	
3548042	,30502	,1952年8月28日。	
3548042	,30503	,Indiana University在摩根县发现了此天体。	
3548042	,30504	,这颗小行星的绝对星等为267.0664488414938等。	
3548044	,30505	,小行星7724是一颗围绕太阳公转的小行星。	
3548044	,30506	,1970年7月24日。	
3548044	,30507	,菲利克斯·阿圭勒天文台在圣胡安省发现了此天体。	
3548044	,30508	,这颗小行星的绝对星等为212.3085158735349等。	
3548045	,30509	,小行星7725是一颗围绕太阳公转的小行星。	
3548045	,30510	,1972年9月11日。	
3548045	,30511	,尼古拉·切尔尼赫在克里米亚发现了此天体。	
3548045	,30512	,这颗小行星的绝对星等为221.7534184600869等。	
3548046	,30513	,小行星7726是一颗围绕太阳公转的小行星。	
3548046	,30514	,1974年8月27日。	
3548046	,30515	,柳德米拉·切尔尼赫在克里米亚发现了此天体。	
3548046	,30516	,这颗小行星的绝对星等为297.9012600712626等。	
3548047	,30517	,小行星7730是一颗围绕太阳公转的小行星。	
3548047	,30518	,1978年7月4日。	
3548047	,30519	,柳德米拉·切尔尼赫在克里米亚发现了此天体。	
3548047	,30520	,这颗小行星的绝对星等为171.92936等。	
3548048	,30521	,小行星7731是一颗围绕太阳公转的小行星。	
3548048	,30522	,1978年10月28日。	
3548048	,30523	,H. L. Giclas在可可尼诺县发现了此天体。	
3548048	,30524	,这颗小行星的绝对星等为9.03122等。	
3548049	,30525	,小行星7732是一颗围绕太阳公转的小行星。	
3548049	,30526	,1978年11月7日，舒尔特·巴斯。	
3548049	,30527	,埃莉诺·赫琳在帕洛马山发现了此天体。	
3548049	,30528	,这颗小行星的绝对星等为347.71961等。	
3548050	,30529	,小行星7733是一颗围绕太阳公转的小行星。	
3548050	,30530	,1979年6月25日。	
3548050	,30531	,舒尔特·巴斯。	
